Groh,gravimetry,Zwally,2,791928,791928,2009.7064,-3.924,10.070
Groh,gravimetry,Zwally,2,791928,791928,2009.7899,5.405,10.194
Groh,gravimetry,Zwally,2,791928,791928,2009.8734,6.353,10.331
Groh,gravimetry,Zwally,2,791928,791928,2009.9569,-0.719,10.479
Groh,gravimetry,Zwally,2,791928,791928,2010.0424,-8.047,10.642
Groh,gravimetry,Zwally,2,791928,791928,2010.1232,-3.040,10.807
Groh,gravimetry,Zwally,2,791928,791928,2010.2040,-3.862,10.981
Groh,gravimetry,Zwally,2,791928,791928,2010.2875,-7.737,11.170
Groh,gravimetry,Zwally,2,791928,791928,2010.3710,-6.699,11.369
Groh,gravimetry,Zwally,2,791928,791928,2010.4545,-9.844,11.577
Groh,gravimetry,Zwally,2,791928,791928,2010.5380,-3.028,11.792
Groh,gravimetry,Zwally,2,791928,791928,2010.6229,1.152,12.020
Groh,gravimetry,Zwally,2,791928,791928,2010.7064,12.074,12.251
Groh,gravimetry,Zwally,2,791928,791928,2010.7899,10.884,12.489
Groh,gravimetry,Zwally,2,791928,791928,2010.8734,10.921,12.734
Groh,gravimetry,Zwally,2,791928,791928,2010.9514,9.736,12.968
Groh,gravimetry,Zwally,2,791928,791928,2011.1328,10.036,13.532
Groh,gravimetry,Zwally,2,791928,791928,2011.2040,8.626,13.760
Groh,gravimetry,Zwally,2,791928,791928,2011.2875,2.080,14.033
Groh,gravimetry,Zwally,2,791928,791928,2011.3710,16.323,14.309
Groh,gravimetry,Zwally,2,791928,791928,2011.5435,4.527,14.895
Groh,gravimetry,Zwally,2,791928,791928,2011.6229,12.141,15.170
Groh,gravimetry,Zwally,2,791928,791928,2011.7064,14.481,15.464
Groh,gravimetry,Zwally,2,791928,791928,2011.7899,9.653,15.760
Groh,gravimetry,Zwally,2,791928,791928,2011.8309,10.710,15.907
Groh,gravimetry,Zwally,2,791928,791928,2011.9884,7.596,16.478
Groh,gravimetry,Zwally,2,791928,791928,2012.0424,20.006,16.676
Groh,gravimetry,Zwally,2,791928,791928,2012.1246,3.881,16.980
Groh,gravimetry,Zwally,2,791928,791928,2012.2067,0.764,17.286
Groh,gravimetry,Zwally,2,791928,791928,2012.2574,3.383,17.476
Groh,gravimetry,Zwally,2,791928,791928,2012.4572,-14.170,18.235
Groh,gravimetry,Zwally,2,791928,791928,2012.5407,9.022,18.555
Groh,gravimetry,Zwally,2,791928,791928,2012.6256,6.280,18.883
Groh,gravimetry,Zwally,2,791928,791928,2012.7023,3.196,19.181
Groh,gravimetry,Zwally,2,791928,791928,2012.8830,-0.843,19.888
Groh,gravimetry,Zwally,2,791928,791928,2012.9596,4.324,20.191
Groh,gravimetry,Zwally,2,791928,791928,2013.0424,-14.455,20.520
Groh,gravimetry,Zwally,2,791928,791928,2013.1205,-11.922,20.830
Groh,gravimetry,Zwally,2,791928,791928,2013.3012,-11.826,21.555
Groh,gravimetry,Zwally,2,791928,791928,2013.3710,-4.496,21.836
Groh,gravimetry,Zwally,2,791928,791928,2013.4545,-8.969,22.174
Groh,gravimetry,Zwally,2,791928,791928,2013.5380,-5.897,22.513
Groh,gravimetry,Zwally,2,791928,791928,2013.7899,11.453,23.543
Groh,gravimetry,Zwally,2,791928,791928,2013.8734,10.879,23.886
Groh,gravimetry,Zwally,2,791928,791928,2013.9569,-7.256,24.230
Groh,gravimetry,Zwally,2,791928,791928,2014.0219,-9.745,24.499
Groh,gravimetry,Zwally,2,791928,791928,2014.2067,-14.192,25.265
Groh,gravimetry,Zwally,2,791928,791928,2014.2875,-9.846,25.601
Groh,gravimetry,Zwally,2,791928,791928,2014.3710,-7.789,25.950
Groh,gravimetry,Zwally,2,791928,791928,2014.4463,-13.004,26.265
Groh,gravimetry,Zwally,2,791928,791928,2014.6229,2.262,27.005
Groh,gravimetry,Zwally,2,791928,791928,2014.7064,-1.376,27.356
Groh,gravimetry,Zwally,2,791928,791928,2014.7899,5.783,27.708
Groh,gravimetry,Zwally,2,791928,791928,2014.8734,-6.551,28.060
Groh,gravimetry,Zwally,2,791928,791928,2015.0589,-8.548,28.845
Groh,gravimetry,Zwally,2,791928,791928,2015.1232,3.796,29.118
Groh,gravimetry,Zwally,2,791928,791928,2015.2040,-5.165,29.461
Groh,gravimetry,Zwally,2,791928,791928,2015.2875,-6.785,29.816
Groh,gravimetry,Zwally,2,791928,791928,2015.3176,-2.904,29.944
Groh,gravimetry,Zwally,2,791928,791928,2015.5352,5.430,30.872
Groh,gravimetry,Zwally,2,791928,791928,2015.6229,0.767,31.247
Groh,gravimetry,Zwally,2,791928,791928,2015.7023,4.891,31.586
Groh,gravimetry,Zwally,2,791928,791928,2015.9747,16.842,32.755
Groh,gravimetry,Zwally,2,791928,791928,2016.0424,-1.716,33.046
Groh,gravimetry,Zwally,2,791928,791928,2016.1205,-0.796,33.382
Groh,gravimetry,Zwally,2,791928,791928,2016.2067,12.683,33.753
Groh,gravimetry,Zwally,2,791928,791928,2016.3833,-20.249,34.515
Groh,gravimetry,Zwally,2,791928,791928,2016.4572,5.407,34.834
Groh,gravimetry,Zwally,2,791928,791928,2016.5380,17.935,35.183
Groh,gravimetry,Zwally,2,791928,791928,2016.6393,14.429,35.621
Groh,gravimetry,Zwally,2,791928,791928,2016.9076,18.923,36.783
Groh,gravimetry,Zwally,2,791928,791928,2016.9815,17.711,37.104
Groh,gravimetry,Zwally,2,791928,791928,2017.0548,8.926,37.422
Groh,gravimetry,Zwally,2,791928,791928,2017.2450,-63.217,38.249
Groh,gravimetry,Zwally,2,791928,791928,2017.3107,11.532,38.535
Groh,gravimetry,Zwally,2,791928,791928,2017.3614,-6.164,38.755
Groh,gravimetry,Zwally,2,791928,791928,2017.4394,-13.474,39.095
Groh,gravimetry,Zwally,2,791928,791928,2018.4545,31.201,43.531
Groh,gravimetry,Zwally,2,791928,791928,2018.5202,36.680,43.819
Groh,gravimetry,Zwally,2,791928,791928,2018.8309,-4.980,45.182
