Participant-Surname,Experiment-Group,Drainage-Region-Set,Drainage-Region-ID,Drainage-Region-Area-(km2),Drainage-Region-Area-Observed-(km2),Start-Date-(decimal-years),End-Date-(decimal-years),Rate-of-Mass-Change-(Gt/yr),Rate-of-Mass-Change-Uncertainty-(Gt/yr)
Niwano,SMB,Rignot, Ipp-J,  0.65669E+05,  0.65669E+05, 1991.4987, 1992.4958,  0.21127E+02,  0.11164E+01
Niwano,SMB,Rignot, Ipp-J,  0.65669E+05,  0.65669E+05, 1992.4987, 1993.4958,  0.11283E+02,  0.11164E+01
Niwano,SMB,Rignot, Ipp-J,  0.65669E+05,  0.65669E+05, 1993.4987, 1994.4958,  0.17987E+02,  0.11164E+01
Niwano,SMB,Rignot, Ipp-J,  0.65669E+05,  0.65669E+05, 1994.4987, 1995.4958,  0.20113E+02,  0.11164E+01
Niwano,SMB,Rignot, Ipp-J,  0.65669E+05,  0.65669E+05, 1995.4987, 1996.4958,  0.19129E+02,  0.11164E+01
Niwano,SMB,Rignot, Ipp-J,  0.65669E+05,  0.65669E+05, 1996.4987, 1997.4958,  0.33332E+02,  0.11164E+01
Niwano,SMB,Rignot, Ipp-J,  0.65669E+05,  0.65669E+05, 1997.4987, 1998.4958,  0.11753E+02,  0.11164E+01
Niwano,SMB,Rignot, Ipp-J,  0.65669E+05,  0.65669E+05, 1998.4987, 1999.4958,  0.32253E+02,  0.11164E+01
Niwano,SMB,Rignot, Ipp-J,  0.65669E+05,  0.65669E+05, 1999.4987, 2000.4958,  0.17628E+02,  0.11164E+01
Niwano,SMB,Rignot, Ipp-J,  0.65669E+05,  0.65669E+05, 2000.4987, 2001.4958,  0.12454E+02,  0.11164E+01
Niwano,SMB,Rignot, Ipp-J,  0.65669E+05,  0.65669E+05, 2001.4987, 2002.4958,  0.25285E+02,  0.11164E+01
Niwano,SMB,Rignot, Ipp-J,  0.65669E+05,  0.65669E+05, 2002.4987, 2003.4958,  0.11137E+02,  0.11164E+01
Niwano,SMB,Rignot, Ipp-J,  0.65669E+05,  0.65669E+05, 2003.4987, 2004.4958,  0.12608E+02,  0.11164E+01
Niwano,SMB,Rignot, Ipp-J,  0.65669E+05,  0.65669E+05, 2004.4987, 2005.4958,  0.18644E+02,  0.11164E+01
Niwano,SMB,Rignot, Ipp-J,  0.65669E+05,  0.65669E+05, 2005.4987, 2006.4958,  0.15733E+02,  0.11164E+01
Niwano,SMB,Rignot, Ipp-J,  0.65669E+05,  0.65669E+05, 2006.4987, 2007.4958,  0.13643E+02,  0.11164E+01
Niwano,SMB,Rignot, Ipp-J,  0.65669E+05,  0.65669E+05, 2007.4987, 2008.4958,  0.15818E+02,  0.11164E+01
Niwano,SMB,Rignot, Ipp-J,  0.65669E+05,  0.65669E+05, 2008.4987, 2009.4958,  0.19916E+02,  0.11164E+01
Niwano,SMB,Rignot, Ipp-J,  0.65669E+05,  0.65669E+05, 2009.4987, 2010.4958,  0.20748E+02,  0.11164E+01
Niwano,SMB,Rignot, Ipp-J,  0.65669E+05,  0.65669E+05, 2010.4987, 2011.4958,  0.18191E+02,  0.11164E+01
Niwano,SMB,Rignot, Ipp-J,  0.65669E+05,  0.65669E+05, 2011.4987, 2012.4958,  0.16078E+02,  0.11164E+01
Niwano,SMB,Rignot, Ipp-J,  0.65669E+05,  0.65669E+05, 2012.4987, 2013.4958,  0.18769E+02,  0.11164E+01
Niwano,SMB,Rignot, Ipp-J,  0.65669E+05,  0.65669E+05, 2013.4987, 2014.4958,  0.20146E+02,  0.11164E+01
Niwano,SMB,Rignot, Ipp-J,  0.65669E+05,  0.65669E+05, 2014.4987, 2015.4958,  0.16884E+02,  0.11164E+01
Niwano,SMB,Rignot, Ipp-J,  0.65669E+05,  0.65669E+05, 2015.4987, 2016.4958,  0.16527E+02,  0.11164E+01
Niwano,SMB,Rignot, Ipp-J,  0.65669E+05,  0.65669E+05, 2016.4987, 2017.4958,  0.14428E+02,  0.11164E+01
Niwano,SMB,Rignot, Ipp-J,  0.65669E+05,  0.65669E+05, 2017.4987, 2018.4958,  0.23878E+02,  0.11164E+01
Niwano,SMB,Rignot, Ipp-J,  0.65669E+05,  0.65669E+05, 2018.4987, 2019.4958,  0.16280E+02,  0.11164E+01
Niwano,SMB,Rignot, Ipp-J,  0.65669E+05,  0.65669E+05, 2019.4987, 2020.4958,  0.15052E+02,  0.11164E+01
Niwano,SMB,Rignot, Ipp-J,  0.65669E+05,  0.65669E+05, 2020.4987, 2021.4958,  0.16886E+02,  0.11164E+01
Niwano,SMB,Rignot, J-Jpp,  0.63943E+06,  0.63943E+06, 1979.4987, 1980.4958,  0.86837E+02,  0.10870E+02
Niwano,SMB,Rignot, J-Jpp,  0.63943E+06,  0.63943E+06, 1980.4987, 1981.4958,  0.10543E+03,  0.10870E+02
Niwano,SMB,Rignot, J-Jpp,  0.63943E+06,  0.63943E+06, 1981.4987, 1982.4958,  0.10335E+03,  0.10870E+02
Niwano,SMB,Rignot, J-Jpp,  0.63943E+06,  0.63943E+06, 1982.4987, 1983.4958,  0.12551E+03,  0.10870E+02
Niwano,SMB,Rignot, J-Jpp,  0.63943E+06,  0.63943E+06, 1983.4987, 1984.4958,  0.10973E+03,  0.10870E+02
Niwano,SMB,Rignot, J-Jpp,  0.63943E+06,  0.63943E+06, 1984.4987, 1985.4958,  0.11501E+03,  0.10870E+02
Niwano,SMB,Rignot, J-Jpp,  0.63943E+06,  0.63943E+06, 1985.4987, 1986.4958,  0.10854E+03,  0.10870E+02
Niwano,SMB,Rignot, J-Jpp,  0.63943E+06,  0.63943E+06, 1986.4987, 1987.4958,  0.11988E+03,  0.10870E+02
Niwano,SMB,Rignot, J-Jpp,  0.63943E+06,  0.63943E+06, 1987.4987, 1988.4958,  0.82422E+02,  0.10870E+02
Niwano,SMB,Rignot, J-Jpp,  0.63943E+06,  0.63943E+06, 1988.4987, 1989.4958,  0.11305E+03,  0.10870E+02
Niwano,SMB,Rignot, J-Jpp,  0.63943E+06,  0.63943E+06, 1989.4987, 1990.4958,  0.14428E+03,  0.10870E+02
Niwano,SMB,Rignot, J-Jpp,  0.63943E+06,  0.63943E+06, 1990.4987, 1991.4958,  0.12302E+03,  0.10870E+02
Niwano,SMB,Rignot, J-Jpp,  0.63943E+06,  0.63943E+06, 1991.4987, 1992.4958,  0.11800E+03,  0.10870E+02
Niwano,SMB,Rignot, J-Jpp,  0.63943E+06,  0.63943E+06, 1992.4987, 1993.4958,  0.10825E+03,  0.10870E+02
Niwano,SMB,Rignot, J-Jpp,  0.63943E+06,  0.63943E+06, 1993.4987, 1994.4958,  0.12516E+03,  0.10870E+02
Niwano,SMB,Rignot, J-Jpp,  0.63943E+06,  0.63943E+06, 1994.4987, 1995.4958,  0.86800E+02,  0.10870E+02
Niwano,SMB,Rignot, J-Jpp,  0.63943E+06,  0.63943E+06, 1995.4987, 1996.4958,  0.10887E+03,  0.10870E+02
Niwano,SMB,Rignot, J-Jpp,  0.63943E+06,  0.63943E+06, 1996.4987, 1997.4958,  0.12178E+03,  0.10870E+02
Niwano,SMB,Rignot, J-Jpp,  0.63943E+06,  0.63943E+06, 1997.4987, 1998.4958,  0.82883E+02,  0.10870E+02
Niwano,SMB,Rignot, J-Jpp,  0.63943E+06,  0.63943E+06, 1998.4987, 1999.4958,  0.13967E+03,  0.10870E+02
Niwano,SMB,Rignot, J-Jpp,  0.63943E+06,  0.63943E+06, 1999.4987, 2000.4958,  0.11863E+03,  0.10870E+02
Niwano,SMB,Rignot, J-Jpp,  0.63943E+06,  0.63943E+06, 2000.4987, 2001.4958,  0.10873E+03,  0.10870E+02
Niwano,SMB,Rignot, J-Jpp,  0.63943E+06,  0.63943E+06, 2001.4987, 2002.4958,  0.15387E+03,  0.10870E+02
Niwano,SMB,Rignot, J-Jpp,  0.63943E+06,  0.63943E+06, 2002.4987, 2003.4958,  0.12706E+03,  0.10870E+02
Niwano,SMB,Rignot, J-Jpp,  0.63943E+06,  0.63943E+06, 2003.4987, 2004.4958,  0.12974E+03,  0.10870E+02
Niwano,SMB,Rignot, J-Jpp,  0.63943E+06,  0.63943E+06, 2004.4987, 2005.4958,  0.15267E+03,  0.10870E+02
Niwano,SMB,Rignot, J-Jpp,  0.63943E+06,  0.63943E+06, 2005.4987, 2006.4958,  0.15044E+03,  0.10870E+02
Niwano,SMB,Rignot, J-Jpp,  0.63943E+06,  0.63943E+06, 2006.4987, 2007.4958,  0.93327E+02,  0.10870E+02
Niwano,SMB,Rignot, J-Jpp,  0.63943E+06,  0.63943E+06, 2007.4987, 2008.4958,  0.10990E+03,  0.10870E+02
Niwano,SMB,Rignot, J-Jpp,  0.63943E+06,  0.63943E+06, 2008.4987, 2009.4958,  0.12209E+03,  0.10870E+02
Niwano,SMB,Rignot, J-Jpp,  0.63943E+06,  0.63943E+06, 2009.4987, 2010.4958,  0.99897E+02,  0.10870E+02
Niwano,SMB,Rignot, J-Jpp,  0.63943E+06,  0.63943E+06, 2010.4987, 2011.4958,  0.13567E+03,  0.10870E+02
Niwano,SMB,Rignot, J-Jpp,  0.63943E+06,  0.63943E+06, 2011.4987, 2012.4958,  0.11572E+03,  0.10870E+02
Niwano,SMB,Rignot, J-Jpp,  0.63943E+06,  0.63943E+06, 2012.4987, 2013.4958,  0.83100E+02,  0.10870E+02
Niwano,SMB,Rignot, J-Jpp,  0.63943E+06,  0.63943E+06, 2013.4987, 2014.4958,  0.12908E+03,  0.10870E+02
Niwano,SMB,Rignot, J-Jpp,  0.63943E+06,  0.63943E+06, 2014.4987, 2015.4958,  0.10470E+03,  0.10870E+02
Niwano,SMB,Rignot, J-Jpp,  0.63943E+06,  0.63943E+06, 2015.4987, 2016.4958,  0.13565E+03,  0.10870E+02
Niwano,SMB,Rignot, J-Jpp,  0.63943E+06,  0.63943E+06, 2016.4987, 2017.4958,  0.10584E+03,  0.10870E+02
Niwano,SMB,Rignot, J-Jpp,  0.63943E+06,  0.63943E+06, 2017.4987, 2018.4958,  0.13029E+03,  0.10870E+02
Niwano,SMB,Rignot, J-Jpp,  0.63943E+06,  0.63943E+06, 2018.4987, 2019.4958,  0.12204E+03,  0.10870E+02
Niwano,SMB,Rignot, J-Jpp,  0.63943E+06,  0.63943E+06, 2019.4987, 2020.4958,  0.13395E+03,  0.10870E+02
Niwano,SMB,Rignot, J-Jpp,  0.63943E+06,  0.63943E+06, 2020.4987, 2021.4958,  0.11496E+03,  0.10870E+02
Niwano,SMB,Rignot, AIS,  0.12487E+08,  0.12487E+08, 1979.4987, 1980.4958,  0.12603E+04,  0.21227E+03
Niwano,SMB,Rignot, AIS,  0.12487E+08,  0.12487E+08, 1980.4987, 1981.4958,  0.14918E+04,  0.21227E+03
Niwano,SMB,Rignot, AIS,  0.12487E+08,  0.12487E+08, 1981.4987, 1982.4958,  0.15513E+04,  0.21227E+03
Niwano,SMB,Rignot, AIS,  0.12487E+08,  0.12487E+08, 1982.4987, 1983.4958,  0.15553E+04,  0.21227E+03
Niwano,SMB,Rignot, AIS,  0.12487E+08,  0.12487E+08, 1983.4987, 1984.4958,  0.14895E+04,  0.21227E+03
Niwano,SMB,Rignot, AIS,  0.12487E+08,  0.12487E+08, 1984.4987, 1985.4958,  0.13839E+04,  0.21227E+03
Niwano,SMB,Rignot, AIS,  0.12487E+08,  0.12487E+08, 1985.4987, 1986.4958,  0.14874E+04,  0.21227E+03
Niwano,SMB,Rignot, AIS,  0.12487E+08,  0.12487E+08, 1986.4987, 1987.4958,  0.15532E+04,  0.21227E+03
Niwano,SMB,Rignot, AIS,  0.12487E+08,  0.12487E+08, 1987.4987, 1988.4958,  0.13969E+04,  0.21227E+03
Niwano,SMB,Rignot, AIS,  0.12487E+08,  0.12487E+08, 1988.4987, 1989.4958,  0.13747E+04,  0.21227E+03
Niwano,SMB,Rignot, AIS,  0.12487E+08,  0.12487E+08, 1989.4987, 1990.4958,  0.14853E+04,  0.21227E+03
Niwano,SMB,Rignot, AIS,  0.12487E+08,  0.12487E+08, 1990.4987, 1991.4958,  0.16280E+04,  0.21227E+03
Niwano,SMB,Rignot, AIS,  0.12487E+08,  0.12487E+08, 1991.4987, 1992.4958,  0.15324E+04,  0.21227E+03
Niwano,SMB,Rignot, AIS,  0.12487E+08,  0.12487E+08, 1992.4987, 1993.4958,  0.17074E+04,  0.21227E+03
Niwano,SMB,Rignot, AIS,  0.12487E+08,  0.12487E+08, 1993.4987, 1994.4958,  0.15515E+04,  0.21227E+03
Niwano,SMB,Rignot, AIS,  0.12487E+08,  0.12487E+08, 1994.4987, 1995.4958,  0.13782E+04,  0.21227E+03
Niwano,SMB,Rignot, AIS,  0.12487E+08,  0.12487E+08, 1995.4987, 1996.4958,  0.15753E+04,  0.21227E+03
Niwano,SMB,Rignot, AIS,  0.12487E+08,  0.12487E+08, 1996.4987, 1997.4958,  0.12492E+04,  0.21227E+03
Niwano,SMB,Rignot, AIS,  0.12487E+08,  0.12487E+08, 1997.4987, 1998.4958,  0.15336E+04,  0.21227E+03
Niwano,SMB,Rignot, AIS,  0.12487E+08,  0.12487E+08, 1998.4987, 1999.4958,  0.14439E+04,  0.21227E+03
Niwano,SMB,Rignot, AIS,  0.12487E+08,  0.12487E+08, 1999.4987, 2000.4958,  0.15875E+04,  0.21227E+03
Niwano,SMB,Rignot, AIS,  0.12487E+08,  0.12487E+08, 2000.4987, 2001.4958,  0.16822E+04,  0.21227E+03
Niwano,SMB,Rignot, AIS,  0.12487E+08,  0.12487E+08, 2001.4987, 2002.4958,  0.18164E+04,  0.21227E+03
Niwano,SMB,Rignot, AIS,  0.12487E+08,  0.12487E+08, 2002.4987, 2003.4958,  0.15475E+04,  0.21227E+03
Niwano,SMB,Rignot, AIS,  0.12487E+08,  0.12487E+08, 2003.4987, 2004.4958,  0.16204E+04,  0.21227E+03
Niwano,SMB,Rignot, AIS,  0.12487E+08,  0.12487E+08, 2004.4987, 2005.4958,  0.15860E+04,  0.21227E+03
Niwano,SMB,Rignot, AIS,  0.12487E+08,  0.12487E+08, 2005.4987, 2006.4958,  0.16617E+04,  0.21227E+03
Niwano,SMB,Rignot, AIS,  0.12487E+08,  0.12487E+08, 2006.4987, 2007.4958,  0.15550E+04,  0.21227E+03
Niwano,SMB,Rignot, AIS,  0.12487E+08,  0.12487E+08, 2007.4987, 2008.4958,  0.13726E+04,  0.21227E+03
Niwano,SMB,Rignot, AIS,  0.12487E+08,  0.12487E+08, 2008.4987, 2009.4958,  0.19235E+04,  0.21227E+03
Niwano,SMB,Rignot, AIS,  0.12487E+08,  0.12487E+08, 2009.4987, 2010.4958,  0.13148E+04,  0.21227E+03
Niwano,SMB,Rignot, AIS,  0.12487E+08,  0.12487E+08, 2010.4987, 2011.4958,  0.16071E+04,  0.21227E+03
Niwano,SMB,Rignot, AIS,  0.12487E+08,  0.12487E+08, 2011.4987, 2012.4958,  0.18014E+04,  0.21227E+03
Niwano,SMB,Rignot, AIS,  0.12487E+08,  0.12487E+08, 2012.4987, 2013.4958,  0.13911E+04,  0.21227E+03
Niwano,SMB,Rignot, AIS,  0.12487E+08,  0.12487E+08, 2013.4987, 2014.4958,  0.13808E+04,  0.21227E+03
Niwano,SMB,Rignot, AIS,  0.12487E+08,  0.12487E+08, 2014.4987, 2015.4958,  0.13472E+04,  0.21227E+03
Niwano,SMB,Rignot, AIS,  0.12487E+08,  0.12487E+08, 2015.4987, 2016.4958,  0.17231E+04,  0.21227E+03
Niwano,SMB,Rignot, AIS,  0.12487E+08,  0.12487E+08, 2016.4987, 2017.4958,  0.15537E+04,  0.21227E+03
Niwano,SMB,Rignot, AIS,  0.12487E+08,  0.12487E+08, 2017.4987, 2018.4958,  0.14588E+04,  0.21227E+03
Niwano,SMB,Rignot, AIS,  0.12487E+08,  0.12487E+08, 2018.4987, 2019.4958,  0.13663E+04,  0.21227E+03
Niwano,SMB,Rignot, AIS,  0.12487E+08,  0.12487E+08, 2019.4987, 2020.4958,  0.16132E+04,  0.21227E+03
Niwano,SMB,Rignot, AIS,  0.12487E+08,  0.12487E+08, 2020.4987, 2021.4958,  0.14793E+04,  0.21227E+03
Niwano,SMB,Rignot,WAIS,  0.21063E+07,  0.21063E+07, 1979.4987, 1980.4958,  0.59282E+03,  0.35806E+02
Niwano,SMB,Rignot,WAIS,  0.21063E+07,  0.21063E+07, 1980.4987, 1981.4958,  0.57836E+03,  0.35806E+02
Niwano,SMB,Rignot,WAIS,  0.21063E+07,  0.21063E+07, 1981.4987, 1982.4958,  0.50359E+03,  0.35806E+02
Niwano,SMB,Rignot,WAIS,  0.21063E+07,  0.21063E+07, 1982.4987, 1983.4958,  0.65347E+03,  0.35806E+02
Niwano,SMB,Rignot,WAIS,  0.21063E+07,  0.21063E+07, 1983.4987, 1984.4958,  0.55179E+03,  0.35806E+02
Niwano,SMB,Rignot,WAIS,  0.21063E+07,  0.21063E+07, 1984.4987, 1985.4958,  0.62983E+03,  0.35806E+02
Niwano,SMB,Rignot,WAIS,  0.21063E+07,  0.21063E+07, 1985.4987, 1986.4958,  0.53873E+03,  0.35806E+02
Niwano,SMB,Rignot,WAIS,  0.21063E+07,  0.21063E+07, 1986.4987, 1987.4958,  0.47873E+03,  0.35806E+02
Niwano,SMB,Rignot,WAIS,  0.21063E+07,  0.21063E+07, 1987.4987, 1988.4958,  0.53504E+03,  0.35806E+02
Niwano,SMB,Rignot,WAIS,  0.21063E+07,  0.21063E+07, 1988.4987, 1989.4958,  0.53846E+03,  0.35806E+02
Niwano,SMB,Rignot,WAIS,  0.21063E+07,  0.21063E+07, 1989.4987, 1990.4958,  0.53709E+03,  0.35806E+02
Niwano,SMB,Rignot,WAIS,  0.21063E+07,  0.21063E+07, 1990.4987, 1991.4958,  0.51563E+03,  0.35806E+02
Niwano,SMB,Rignot,WAIS,  0.21063E+07,  0.21063E+07, 1991.4987, 1992.4958,  0.65802E+03,  0.35806E+02
Niwano,SMB,Rignot,WAIS,  0.21063E+07,  0.21063E+07, 1992.4987, 1993.4958,  0.65515E+03,  0.35806E+02
Niwano,SMB,Rignot,WAIS,  0.21063E+07,  0.21063E+07, 1993.4987, 1994.4958,  0.63358E+03,  0.35806E+02
Niwano,SMB,Rignot,WAIS,  0.21063E+07,  0.21063E+07, 1994.4987, 1995.4958,  0.49195E+03,  0.35806E+02
Niwano,SMB,Rignot,WAIS,  0.21063E+07,  0.21063E+07, 1995.4987, 1996.4958,  0.49862E+03,  0.35806E+02
Niwano,SMB,Rignot,WAIS,  0.21063E+07,  0.21063E+07, 1996.4987, 1997.4958,  0.49740E+03,  0.35806E+02
Niwano,SMB,Rignot,WAIS,  0.21063E+07,  0.21063E+07, 1997.4987, 1998.4958,  0.72897E+03,  0.35806E+02
Niwano,SMB,Rignot,WAIS,  0.21063E+07,  0.21063E+07, 1998.4987, 1999.4958,  0.45476E+03,  0.35806E+02
Niwano,SMB,Rignot,WAIS,  0.21063E+07,  0.21063E+07, 1999.4987, 2000.4958,  0.67355E+03,  0.35806E+02
Niwano,SMB,Rignot,WAIS,  0.21063E+07,  0.21063E+07, 2000.4987, 2001.4958,  0.65605E+03,  0.35806E+02
Niwano,SMB,Rignot,WAIS,  0.21063E+07,  0.21063E+07, 2001.4987, 2002.4958,  0.55618E+03,  0.35806E+02
Niwano,SMB,Rignot,WAIS,  0.21063E+07,  0.21063E+07, 2002.4987, 2003.4958,  0.67613E+03,  0.35806E+02
Niwano,SMB,Rignot,WAIS,  0.21063E+07,  0.21063E+07, 2003.4987, 2004.4958,  0.59178E+03,  0.35806E+02
Niwano,SMB,Rignot,WAIS,  0.21063E+07,  0.21063E+07, 2004.4987, 2005.4958,  0.58445E+03,  0.35806E+02
Niwano,SMB,Rignot,WAIS,  0.21063E+07,  0.21063E+07, 2005.4987, 2006.4958,  0.64493E+03,  0.35806E+02
Niwano,SMB,Rignot,WAIS,  0.21063E+07,  0.21063E+07, 2006.4987, 2007.4958,  0.62080E+03,  0.35806E+02
Niwano,SMB,Rignot,WAIS,  0.21063E+07,  0.21063E+07, 2007.4987, 2008.4958,  0.50468E+03,  0.35806E+02
Niwano,SMB,Rignot,WAIS,  0.21063E+07,  0.21063E+07, 2008.4987, 2009.4958,  0.54750E+03,  0.35806E+02
Niwano,SMB,Rignot,WAIS,  0.21063E+07,  0.21063E+07, 2009.4987, 2010.4958,  0.43506E+03,  0.35806E+02
Niwano,SMB,Rignot,WAIS,  0.21063E+07,  0.21063E+07, 2010.4987, 2011.4958,  0.48703E+03,  0.35806E+02
Niwano,SMB,Rignot,WAIS,  0.21063E+07,  0.21063E+07, 2011.4987, 2012.4958,  0.64156E+03,  0.35806E+02
Niwano,SMB,Rignot,WAIS,  0.21063E+07,  0.21063E+07, 2012.4987, 2013.4958,  0.45546E+03,  0.35806E+02
Niwano,SMB,Rignot,WAIS,  0.21063E+07,  0.21063E+07, 2013.4987, 2014.4958,  0.52871E+03,  0.35806E+02
Niwano,SMB,Rignot,WAIS,  0.21063E+07,  0.21063E+07, 2014.4987, 2015.4958,  0.56113E+03,  0.35806E+02
Niwano,SMB,Rignot,WAIS,  0.21063E+07,  0.21063E+07, 2015.4987, 2016.4958,  0.61643E+03,  0.35806E+02
Niwano,SMB,Rignot,WAIS,  0.21063E+07,  0.21063E+07, 2016.4987, 2017.4958,  0.63471E+03,  0.35806E+02
Niwano,SMB,Rignot,WAIS,  0.21063E+07,  0.21063E+07, 2017.4987, 2018.4958,  0.42927E+03,  0.35806E+02
Niwano,SMB,Rignot,WAIS,  0.21063E+07,  0.21063E+07, 2018.4987, 2019.4958,  0.58683E+03,  0.35806E+02
Niwano,SMB,Rignot,WAIS,  0.21063E+07,  0.21063E+07, 2019.4987, 2020.4958,  0.77920E+03,  0.35806E+02
Niwano,SMB,Rignot,WAIS,  0.21063E+07,  0.21063E+07, 2020.4987, 2021.4958,  0.48689E+03,  0.35806E+02
Niwano,SMB,Rignot,EAIS,  0.10129E+08,  0.10129E+08, 1979.4987, 1980.4958,  0.41802E+03,  0.17219E+03
Niwano,SMB,Rignot,EAIS,  0.10129E+08,  0.10129E+08, 1980.4987, 1981.4958,  0.66231E+03,  0.17219E+03
Niwano,SMB,Rignot,EAIS,  0.10129E+08,  0.10129E+08, 1981.4987, 1982.4958,  0.74839E+03,  0.17219E+03
Niwano,SMB,Rignot,EAIS,  0.10129E+08,  0.10129E+08, 1982.4987, 1983.4958,  0.61753E+03,  0.17219E+03
Niwano,SMB,Rignot,EAIS,  0.10129E+08,  0.10129E+08, 1983.4987, 1984.4958,  0.64255E+03,  0.17219E+03
Niwano,SMB,Rignot,EAIS,  0.10129E+08,  0.10129E+08, 1984.4987, 1985.4958,  0.46667E+03,  0.17219E+03
Niwano,SMB,Rignot,EAIS,  0.10129E+08,  0.10129E+08, 1985.4987, 1986.4958,  0.68047E+03,  0.17219E+03
Niwano,SMB,Rignot,EAIS,  0.10129E+08,  0.10129E+08, 1986.4987, 1987.4958,  0.79979E+03,  0.17219E+03
Niwano,SMB,Rignot,EAIS,  0.10129E+08,  0.10129E+08, 1987.4987, 1988.4958,  0.56689E+03,  0.17219E+03
Niwano,SMB,Rignot,EAIS,  0.10129E+08,  0.10129E+08, 1988.4987, 1989.4958,  0.53161E+03,  0.17219E+03
Niwano,SMB,Rignot,EAIS,  0.10129E+08,  0.10129E+08, 1989.4987, 1990.4958,  0.64311E+03,  0.17219E+03
Niwano,SMB,Rignot,EAIS,  0.10129E+08,  0.10129E+08, 1990.4987, 1991.4958,  0.87285E+03,  0.17219E+03
Niwano,SMB,Rignot,EAIS,  0.10129E+08,  0.10129E+08, 1991.4987, 1992.4958,  0.59579E+03,  0.17219E+03
Niwano,SMB,Rignot,EAIS,  0.10129E+08,  0.10129E+08, 1992.4987, 1993.4958,  0.72521E+03,  0.17219E+03
Niwano,SMB,Rignot,EAIS,  0.10129E+08,  0.10129E+08, 1993.4987, 1994.4958,  0.63929E+03,  0.17219E+03
Niwano,SMB,Rignot,EAIS,  0.10129E+08,  0.10129E+08, 1994.4987, 1995.4958,  0.60331E+03,  0.17219E+03
Niwano,SMB,Rignot,EAIS,  0.10129E+08,  0.10129E+08, 1995.4987, 1996.4958,  0.80030E+03,  0.17219E+03
Niwano,SMB,Rignot,EAIS,  0.10129E+08,  0.10129E+08, 1996.4987, 1997.4958,  0.41208E+03,  0.17219E+03
Niwano,SMB,Rignot,EAIS,  0.10129E+08,  0.10129E+08, 1997.4987, 1998.4958,  0.53829E+03,  0.17219E+03
Niwano,SMB,Rignot,EAIS,  0.10129E+08,  0.10129E+08, 1998.4987, 1999.4958,  0.65108E+03,  0.17219E+03
Niwano,SMB,Rignot,EAIS,  0.10129E+08,  0.10129E+08, 1999.4987, 2000.4958,  0.59545E+03,  0.17219E+03
Niwano,SMB,Rignot,EAIS,  0.10129E+08,  0.10129E+08, 2000.4987, 2001.4958,  0.80036E+03,  0.17219E+03
Niwano,SMB,Rignot,EAIS,  0.10129E+08,  0.10129E+08, 2001.4987, 2002.4958,  0.93352E+03,  0.17219E+03
Niwano,SMB,Rignot,EAIS,  0.10129E+08,  0.10129E+08, 2002.4987, 2003.4958,  0.62960E+03,  0.17219E+03
Niwano,SMB,Rignot,EAIS,  0.10129E+08,  0.10129E+08, 2003.4987, 2004.4958,  0.72368E+03,  0.17219E+03
Niwano,SMB,Rignot,EAIS,  0.10129E+08,  0.10129E+08, 2004.4987, 2005.4958,  0.70403E+03,  0.17219E+03
Niwano,SMB,Rignot,EAIS,  0.10129E+08,  0.10129E+08, 2005.4987, 2006.4958,  0.67046E+03,  0.17219E+03
Niwano,SMB,Rignot,EAIS,  0.10129E+08,  0.10129E+08, 2006.4987, 2007.4958,  0.73151E+03,  0.17219E+03
Niwano,SMB,Rignot,EAIS,  0.10129E+08,  0.10129E+08, 2007.4987, 2008.4958,  0.57399E+03,  0.17219E+03
Niwano,SMB,Rignot,EAIS,  0.10129E+08,  0.10129E+08, 2008.4987, 2009.4958,  0.10654E+04,  0.17219E+03
Niwano,SMB,Rignot,EAIS,  0.10129E+08,  0.10129E+08, 2009.4987, 2010.4958,  0.60115E+03,  0.17219E+03
Niwano,SMB,Rignot,EAIS,  0.10129E+08,  0.10129E+08, 2010.4987, 2011.4958,  0.80192E+03,  0.17219E+03
Niwano,SMB,Rignot,EAIS,  0.10129E+08,  0.10129E+08, 2011.4987, 2012.4958,  0.90237E+03,  0.17219E+03
Niwano,SMB,Rignot,EAIS,  0.10129E+08,  0.10129E+08, 2012.4987, 2013.4958,  0.65877E+03,  0.17219E+03
Niwano,SMB,Rignot,EAIS,  0.10129E+08,  0.10129E+08, 2013.4987, 2014.4958,  0.57345E+03,  0.17219E+03
Niwano,SMB,Rignot,EAIS,  0.10129E+08,  0.10129E+08, 2014.4987, 2015.4958,  0.51543E+03,  0.17219E+03
Niwano,SMB,Rignot,EAIS,  0.10129E+08,  0.10129E+08, 2015.4987, 2016.4958,  0.77861E+03,  0.17219E+03
Niwano,SMB,Rignot,EAIS,  0.10129E+08,  0.10129E+08, 2016.4987, 2017.4958,  0.60541E+03,  0.17219E+03
Niwano,SMB,Rignot,EAIS,  0.10129E+08,  0.10129E+08, 2017.4987, 2018.4958,  0.75828E+03,  0.17219E+03
Niwano,SMB,Rignot,EAIS,  0.10129E+08,  0.10129E+08, 2018.4987, 2019.4958,  0.47491E+03,  0.17219E+03
Niwano,SMB,Rignot,EAIS,  0.10129E+08,  0.10129E+08, 2019.4987, 2020.4958,  0.57969E+03,  0.17219E+03
Niwano,SMB,Rignot,EAIS,  0.10129E+08,  0.10129E+08, 2020.4987, 2021.4958,  0.62698E+03,  0.17219E+03
Niwano,SMB,Rignot,APIS,  0.25171E+06,  0.25171E+06, 1979.4987, 1980.4958,  0.24943E+03,  0.42791E+01
