Participant Surname,Experiment Group (altimetry/gravimetry/mass budget),Drainage Region Set (Rignot/Zwally),Drainage Region ID,Drainage Region Area (km2),Drainage Region Area Observed (km2),Date (decimal years),Relative Mass Change (Gt),Relative Mass Change Uncertainty (Gt),Snowfall (Gt),Rainfall (Gt),Sublimation/Evaporation (Gt),Runoff (Gt), Melt (Gt)
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1981.25,.7095,.1124,1.1712,.0000,.4694,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1981.33,1.6406,.1655,1.7467,.0000,.1027,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1981.42,3.4283,.2277,3.5423,.0000,.1161,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1981.50,2.1124,.1717,2.2682,.0000,.1423,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1981.58,.2862,.1162,.7620,.0000,.4777,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1981.67,1.8947,.1743,2.0037,.0000,.1102,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1981.75,1.6572,.1667,1.7791,.0000,.1176,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1981.83,.7265,.1373,1.0281,.0000,.2982,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1981.92,4.7153,.2325,5.5238,.0000,.8040,.0000,.0021
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1982.00,6.5675,.2540,7.8324,.0000,1.2647,.0000,.0452
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1982.08,-.1066,.0912,.8401,.0000,.9568,.0000,.0154
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1982.17,3.7381,.2170,4.2783,.0000,.5282,.0000,.0001
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1982.25,1.5452,.1538,1.8002,.0000,.2646,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1982.33,1.5991,.1569,1.7936,.0000,.1959,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1982.42,1.5667,.1535,1.6980,.0000,.1327,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1982.50,1.2499,.1559,1.3357,.0000,.0852,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1982.58,2.8855,.1994,2.9439,.0000,.0489,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1982.67,.8427,.1371,.9522,.0000,.1088,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1982.75,2.5527,.2048,2.6770,.0000,.1314,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1982.83,.4934,.1213,.8594,.0000,.3526,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1982.92,6.9206,.2513,7.8016,.0003,.8894,.0000,.0032
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1983.00,2.2434,.1730,3.6443,.0178,1.4155,.0000,.4881
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1983.08,2.8738,.1401,4.0876,.0027,1.2070,.0099,.2887
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1983.17,1.4092,.1404,1.9606,.0000,.5504,.0004,.0090
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1983.25,.1892,.1128,.6183,.0000,.4230,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1983.33,4.1345,.2203,4.4968,.0000,.3604,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1983.42,1.3918,.1433,1.5126,.0000,.1202,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1983.50,1.9843,.1917,1.9816,.0000,-.0111,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1983.58,2.9337,.2221,3.1087,.0000,.1704,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1983.67,4.2316,.2254,4.3984,.0000,.1673,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1983.75,4.5047,.2355,4.7236,.0000,.2109,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1983.83,3.0813,.2116,3.5878,.0000,.5104,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1983.92,-.0694,.1013,.5130,.0000,.5792,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1984.00,2.1568,.1581,3.2926,.0000,1.1125,.0197,.0847
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1984.08,2.5134,.1541,3.7224,.0001,1.2028,.0000,.0601
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1984.17,-.3045,.0852,.5463,.0000,.8488,.0000,.0011
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1984.25,2.2510,.1722,2.5449,.0000,.3036,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1984.33,1.8301,.1934,1.9031,.0000,.0619,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1984.42,1.2481,.1487,1.4549,.0000,.2140,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1984.50,2.8078,.2095,2.9241,.0000,.1108,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1984.58,.9953,.1401,1.0333,.0000,.0338,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1984.67,2.4909,.2022,2.6077,.0000,.1192,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1984.75,2.4449,.1960,2.7282,.0000,.2840,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1984.83,.1918,.1186,.4414,.0000,.2483,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1984.92,2.6123,.1696,3.3193,.0000,.7082,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1985.00,4.0057,.1797,5.7287,.0004,1.7232,.0000,.1247
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1985.08,1.8469,.1140,3.2653,.0001,1.4292,.0000,.1366
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1985.17,.8609,.1325,1.6928,.0000,.8369,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1985.25,.6797,.1213,1.2404,.0000,.5548,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1985.33,.8526,.1306,1.2166,.0000,.3590,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1985.42,2.4304,.2120,2.5757,.0000,.1476,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1985.50,4.3819,.2325,4.6780,.0000,.2980,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1985.58,1.7423,.1682,1.9229,.0000,.1811,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1985.67,2.1068,.2008,2.1841,.0000,.0758,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1985.75,3.3066,.2117,3.4317,.0000,.1239,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1985.83,1.4919,.1449,1.9279,.0000,.4331,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1985.92,.9156,.1319,1.5645,.0000,.6568,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1986.00,3.4176,.1889,4.7370,.0000,1.3100,.0000,.0240
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1986.08,6.0737,.2435,7.5653,.0006,1.4861,.0000,.1186
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1986.17,5.1706,.2009,6.0860,.0024,.9207,.0000,.0148
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1986.25,3.4193,.1737,4.0250,.0001,.6049,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1986.33,2.7703,.2164,2.9745,.0000,.2085,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1986.42,3.7305,.2308,3.8819,.0000,.1415,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1986.50,3.0160,.2259,3.1640,.0000,.1465,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1986.58,2.9275,.2222,3.0230,.0000,.0927,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1986.67,1.0059,.1363,1.2369,.0000,.2339,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1986.75,3.9516,.2237,4.1147,.0000,.1570,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1986.83,3.6965,.2266,4.0740,.0000,.3759,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1986.92,1.7407,.1398,2.7381,.0000,1.0104,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1987.00,1.9942,.1502,3.0047,.0000,.9986,.0000,.0244
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1987.08,3.2679,.1783,4.3152,.0020,1.0556,.0000,.1184
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1987.17,1.4677,.1371,2.1134,.0000,.6345,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1987.25,2.5834,.1684,3.0839,.0000,.5059,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1987.33,3.3660,.2249,3.5589,.0000,.1902,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1987.42,.8110,.1342,.9830,.0000,.1665,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1987.50,1.9063,.1569,2.2668,.0000,.3615,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1987.58,3.0595,.2136,3.1592,.0000,.0940,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1987.67,1.2431,.1479,1.3591,.0000,.1138,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1987.75,1.1473,.1490,1.2005,.0000,.0607,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1987.83,1.1402,.1402,1.4272,.0000,.2849,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1987.92,8.8425,.2687,9.6520,.0000,.8080,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1988.00,.5598,.1070,1.5882,.0000,1.0291,.0000,.0328
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1988.08,3.8406,.2086,5.1008,.0003,1.2514,.0000,.0891
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1988.17,1.3826,.1465,1.9499,.0000,.5734,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1988.25,.6002,.1108,1.4205,.0000,.8162,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1988.33,.5134,.1234,.6815,.0000,.1725,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1988.42,1.8026,.1912,1.9510,.0000,.1400,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1988.50,1.1104,.1397,1.3105,.0000,.1977,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1988.58,5.5629,.2446,5.6494,.0000,.0967,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1988.67,2.9901,.1936,3.2659,.0000,.2715,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1988.75,3.2359,.2114,3.4229,.0000,.1872,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1988.83,.8722,.1227,1.4189,.0000,.5408,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1988.92,3.6636,.2241,4.3060,.0000,.6481,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1989.00,.1028,.0961,1.2850,.0000,1.1742,.0000,.0385
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1989.08,.1174,.0918,1.2552,.0000,1.1333,.0000,.0377
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1989.17,3.4316,.2274,4.1641,.0000,.7390,.0000,.0017
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1989.25,1.3636,.1531,1.8370,.0000,.4733,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1989.33,.8434,.1373,1.0331,.0000,.1856,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1989.42,1.9755,.1935,2.0681,.0000,.0890,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1989.50,2.8683,.2115,2.9610,.0000,.0907,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1989.58,1.7302,.1638,1.8079,.0000,.0869,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1989.67,5.3283,.2364,5.5445,.0000,.2161,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1989.75,2.7927,.2131,2.9527,.0000,.1535,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1989.83,2.5846,.1881,3.0101,.0000,.4220,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1989.92,2.5139,.1531,3.5057,.0000,.9910,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1990.00,6.4248,.2419,7.7502,.0007,1.3228,.0000,.2286
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1990.08,1.5002,.1279,2.7502,.0057,1.2632,.0000,.2492
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1990.17,2.9008,.2001,3.6139,.0000,.7130,.0000,.0001
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1990.25,3.6783,.2313,4.0854,.0000,.4028,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1990.33,4.8127,.2269,5.0590,.0000,.2461,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1990.42,2.1352,.1876,2.3100,.0000,.1734,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1990.50,1.4507,.1503,1.6209,.0000,.1672,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1990.58,4.4372,.2235,4.7536,.0000,.3163,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1990.67,2.4211,.2065,2.5046,.0000,.0851,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1990.75,2.4613,.2110,2.5776,.0000,.1114,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1990.83,.7018,.1274,1.1470,.0000,.4464,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1990.92,2.8550,.1770,3.7638,.0000,.9106,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1991.00,5.3167,.2288,6.6108,.0018,1.2915,.0000,.1290
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1991.08,1.8297,.1407,3.0259,.0002,1.1984,.0001,.0500
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1991.17,2.9644,.2199,3.7786,.0000,.8182,.0000,.0003
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1991.25,4.6800,.2316,5.1460,.0000,.4596,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1991.33,2.6317,.1832,2.8411,.0000,.2136,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1991.42,2.9073,.1965,3.1686,.0000,.2577,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1991.50,2.2748,.1981,2.3838,.0000,.1161,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1991.58,5.8944,.2378,6.0056,.0000,.1089,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1991.67,4.4308,.2354,4.5178,.0000,.0884,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1991.75,2.6042,.2071,2.8613,.0000,.2556,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1991.83,2.1324,.1730,2.4138,.0000,.2840,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1991.92,1.1511,.1334,1.8823,.0000,.7327,.0000,.0005
kittel_amory_agosta,Surface Mass Balance,Zwally, 8,158154.72,156402.09,1992.00,-.4874,.0622,1.1325,.0000,1.6194,.0000,.1610
